MONTH,SECTOR,DISTRICT,PSU,HUNIT,HHOLD,SERNO,SEX,BYEAR,BMONTH,AGE,EDU,CUEDU,P21,Q2,Q4,Q6_A,Q47,Q48,Q50,Q51,Q52,employment_status
9,Rural,Kilinochchi,29,7,1,5,Female,2008,3.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
9,Rural,Kilinochchi,30,5,1,3,Female,2002,6.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
9,Rural,Kilinochchi,30,10,1,3,Female,1995,1.0,28, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Kilinochchi,30,10,1,4,Male,1996,11.0,26,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
9,Rural,Kilinochchi,31,8,1,4,Male,2002,2.0,21,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
9,Rural,Kilinochchi,31,8,1,5,Female,2007,7.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kilinochchi,35,2,1,2,Male,1999,4.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
11,Rural,Kilinochchi,36,1,1,5,Male,2008,9.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kilinochchi,36,5,1,3,Male,2008,5.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
11,Rural,Kilinochchi,37,7,1,3,Female,2002,11.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
12,Rural,Kilinochchi,38,5,1,3,Male,1996,6.0,27,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kilinochchi,38,5,1,4,Male,1999,6.0,24,Passed Grade 10,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kilinochchi,38,5,1,5,Female,2003,7.0,20,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Kilinochchi,39,1,1,1,Male,1994,10.0,29,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kilinochchi,39,1,1,2,Female,1996,5.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
12,Rural,Kilinochchi,39,1,1,3,Female,2001,11.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
12,Rural,Kilinochchi,39,5,1,3,Male,2002,4.0,21,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,3.0,,,,,Not in Labour Force
12,Rural,Kilinochchi,39,9,1,3,Female,2006,5.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kilinochchi,41,3,1,2,Male,2003,7.0,20, Passed G.C.E.(A/L)/ H.N.C.E. ,Other Educational Institution,Not studying,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
12,Rural,Kilinochchi,41,7,1,2,Female,1996,12.0,27,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Batticaloa,1,8,1,1,Male,1994,12.0,28,Passed Grade 6,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Batticaloa,1,8,1,2,Female,1994,3.0,28,Passed Grade 9,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Batticaloa,2,2,1,2,Female,2003,6.0,19,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Batticaloa,2,2,1,3,Female,2007,5.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Rural,Batticaloa,2,6,1,2,Female,1997,9.0,25,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Batticaloa,3,4,1,3,Female,2001,3.0,21,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Urban,Batticaloa,4,3,1,3,Male,2005,9.0,17,Passed G.C.E.(O/L)/ N.C.G.E. ,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
1,Urban,Batticaloa,4,7,1,3,Male,2002,6.0,20,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Urban,Batticaloa,4,7,1,8,Female,1999,8.0,23,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Urban,Batticaloa,4,7,1,10,Female,1999,10.0,23,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
1,Rural,Batticaloa,5,6,1,1,Male,1993,5.0,29,Passed Grade 4,Does not attend,Not studying,1.0,,,,,,,,Employed
1,Rural,Batticaloa,5,6,1,2,Female,1999,3.0,23,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Rural,Batticaloa,7,2,1,1,Male,1997,10.0,25, Passed G.C.E.(A/L)/ H.N.C.E. ,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Batticaloa,7,2,1,2,Female,1996,10.0,26,Passed G.A.Q./G.S.Q.,Does not attend,Not studying,2.0,2.0,2.0,1.0,1.0,,1.0,,Unemployed
2,Rural,Batticaloa,7,6,1,3,Male,2008,1.0,15,Passed Grade 9,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Batticaloa,8,4,1,3,Female,2002,6.0,20,Passed Grade 12,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Batticaloa,8,8,1,1,Male,1994,7.0,28,Passed Grade 6,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Batticaloa,8,8,1,2,Female,1994,7.0,28,Passed Grade 7,Does not attend,Not studying,2.0,2.0,1.0,1.0,1.0,,1.0,,Employed
2,Rural,Batticaloa,9,2,1,3,Male,2000,8.0,22, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Batticaloa,9,2,1,4,Female,2002,2.0,21, Passed G.C.E.(A/L)/ H.N.C.E. ,University,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
2,Rural,Batticaloa,9,6,1,1,Female,1995,8.0,27,Passed Grade 5,Does not attend,Not studying,1.0,,,,,,,,Employed
2,Rural,Batticaloa,9,10,1,1,Female,1998,4.0,24,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Urban,Batticaloa,10,2,1,2,Female,1997,5.0,25,Passed G.C.E.(O/L)/ N.C.G.E. ,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,2.0,Not in Labour Force
2,Urban,Batticaloa,10,2,1,3,Male,2005,5.0,17,Passed Grade 10,Does not attend,Not studying,2.0,2.0,2.0,2.0,,,,9.0,Not in Labour Force
2,Urban,Batticaloa,10,2,1,4,Male,2006,12.0,16,Passed Grade 10,School,Currently studying/training,2.0,2.0,2.0,2.0,,,,1.0,Not in Labour Force
